t,temperature,wind_speed,wind_gust_speed,rain_level,average_flow
2020-09-28T11:00:00+00:00,13.2,12.0,32.0,0.6,922.7
2020-09-28T12:00:00+00:00,13.5,13.0,35.0,0.0,948.5
2020-09-28T13:00:00+00:00,13.9,12.0,30.0,0.0,950.7
2020-09-28T14:00:00+00:00,14.4,12.0,32.0,0.0,960.3
2020-09-28T15:00:00+00:00,14.8,9.0,37.0,0.0,987.6
2020-09-28T16:00:00+00:00,15.3,11.0,28.0,0.0,1017.1
2020-09-28T17:00:00+00:00,15.4,6.0,23.0,0.0,998.6
2020-09-28T18:00:00+00:00,14.9,11.0,28.0,0.0,824.8
2020-09-28T19:00:00+00:00,14.3,10.0,25.0,0.0,626.0
2020-09-28T20:00:00+00:00,13.2,8.0,21.0,0.0,589.2
2020-09-28T21:00:00+00:00,13.7,6.0,19.0,0.0,489.7
2020-09-28T22:00:00+00:00,14.1,7.0,19.0,0.0,311.6
2020-09-28T23:00:00+00:00,14.1,8.0,19.0,0.0,191.5
2020-09-29T00:00:00+00:00,14.1,6.0,20.0,0.0,131.2
2020-09-29T01:00:00+00:00,14.0,9.0,19.0,0.0,107.8
2020-09-29T02:00:00+00:00,13.5,5.0,20.0,0.0,136.3
2020-09-29T03:00:00+00:00,13.9,6.0,13.0,0.0,270.9
2020-09-29T04:00:00+00:00,14.1,4.0,17.0,0.4,598.2
2020-09-29T05:00:00+00:00,13.9,4.0,8.0,1.2,862.4
2020-09-29T06:00:00+00:00,13.9,5.0,10.0,0.0,1016.0
2020-09-29T07:00:00+00:00,14.2,5.0,11.0,0.0,1012.3
2020-09-29T08:00:00+00:00,15.0,4.0,10.0,0.0,975.2
2020-09-29T09:00:00+00:00,15.2,4.0,13.0,0.0,982.1
2020-09-29T10:00:00+00:00,16.5,8.0,15.0,0.0,1023.2
2020-09-29T11:00:00+00:00,17.4,9.0,19.0,0.2,990.7
2020-09-29T12:00:00+00:00,17.2,6.0,23.0,0.2,972.6
2020-09-29T13:00:00+00:00,17.1,7.0,17.0,0.2,981.7
2020-09-29T14:00:00+00:00,17.2,7.0,19.0,0.0,975.0
2020-09-29T15:00:00+00:00,17.7,8.0,22.0,0.0,1002.9
2020-09-29T16:00:00+00:00,17.6,5.0,18.0,0.0,1052.1
2020-09-29T17:00:00+00:00,17.4,7.0,12.0,0.0,1085.0
2020-09-29T18:00:00+00:00,17.1,3.0,16.0,0.0,941.3
2020-09-29T19:00:00+00:00,16.8,3.0,5.0,0.0,689.2
2020-09-29T20:00:00+00:00,16.5,5.0,9.0,0.0,619.9
2020-09-29T21:00:00+00:00,16.5,5.0,9.0,0.0,533.3
2020-09-29T22:00:00+00:00,16.4,7.0,13.0,0.0,379.0
2020-09-29T23:00:00+00:00,15.8,7.0,15.0,0.0,235.9
2020-09-30T00:00:00+00:00,15.2,5.0,12.0,0.0,155.2
2020-09-30T01:00:00+00:00,14.7,10.0,15.0,0.0,119.4
2020-09-30T02:00:00+00:00,14.7,7.0,16.0,0.0,143.5
2020-09-30T03:00:00+00:00,14.6,9.0,17.0,0.0,280.9
2020-09-30T04:00:00+00:00,14.7,8.0,17.0,0.0,606.8
2020-09-30T05:00:00+00:00,14.8,6.0,16.0,0.0,888.5
2020-09-30T06:00:00+00:00,14.9,6.0,15.0,0.0,1004.1
2020-09-30T07:00:00+00:00,15.2,9.0,15.0,0.0,1005.2
2020-09-30T08:00:00+00:00,15.7,5.0,16.0,0.0,983.6
2020-09-30T09:00:00+00:00,16.4,10.0,21.0,0.0,1015.8
2020-09-30T10:00:00+00:00,17.4,13.0,32.0,0.0,1070.7
2020-09-30T11:00:00+00:00,18.2,8.0,27.0,0.0,1043.8
2020-09-30T12:00:00+00:00,19.3,11.0,31.0,0.0,1068.4
2020-09-30T13:00:00+00:00,19.3,14.0,31.0,0.0,1027.8
2020-09-30T14:00:00+00:00,19.1,15.0,34.0,0.0,1033.1
2020-09-30T15:00:00+00:00,18.8,13.0,33.0,0.0,1051.6
2020-09-30T16:00:00+00:00,18.8,12.0,30.0,0.0,1105.8
2020-09-30T17:00:00+00:00,17.9,10.0,31.0,0.0,1123.1
2020-09-30T18:00:00+00:00,16.8,5.0,20.0,0.0,858.6
2020-09-30T19:00:00+00:00,16.4,10.0,19.0,0.0,733.6
2020-09-30T20:00:00+00:00,15.9,9.0,18.0,0.0,679.5
2020-09-30T21:00:00+00:00,15.4,8.0,22.0,0.0,601.7
2020-09-30T22:00:00+00:00,15.5,11.0,22.0,0.0,425.0
2020-09-30T23:00:00+00:00,15.5,10.0,21.0,0.0,262.5
2020-10-01T00:00:00+00:00,15.4,12.0,27.0,0.0,175.6
2020-10-01T01:00:00+00:00,15.2,13.0,28.0,0.2,131.2
2020-10-01T02:00:00+00:00,15.1,12.0,28.0,0.0,150.1
2020-10-01T03:00:00+00:00,14.7,13.0,33.0,0.6,284.0
2020-10-01T04:00:00+00:00,14.1,13.0,29.0,2.0,612.4
2020-10-01T05:00:00+00:00,13.7,11.0,35.0,0.4,865.8
2020-10-01T06:00:00+00:00,13.6,11.0,31.0,0.2,993.9
2020-10-01T07:00:00+00:00,13.7,13.0,33.0,1.2,979.3
2020-10-01T08:00:00+00:00,13.5,23.0,47.0,0.2,954.6
2020-10-01T09:00:00+00:00,13.2,15.0,41.0,0.2,959.2
2020-10-01T10:00:00+00:00,14.4,13.0,39.0,0.0,1045.4
2020-10-01T11:00:00+00:00,15.3,14.0,36.0,0.0,1052.5
2020-10-01T12:00:00+00:00,16.2,17.0,39.0,0.0,
2020-10-01T13:00:00+00:00,15.7,14.0,46.0,0.2,4496.4
2020-10-01T14:00:00+00:00,16.1,13.0,37.0,0.0,988.2
2020-10-01T15:00:00+00:00,14.7,17.0,44.0,0.6,987.8
2020-10-01T16:00:00+00:00,14.9,12.0,33.0,0.0,1060.7
2020-10-01T17:00:00+00:00,14.0,9.0,30.0,0.0,1089.7
2020-10-01T18:00:00+00:00,12.8,7.0,17.0,0.0,1000.7
2020-10-01T19:00:00+00:00,12.2,7.0,19.0,0.0,759.5
2020-10-01T20:00:00+00:00,11.7,8.0,16.0,0.0,693.6
2020-10-01T21:00:00+00:00,11.3,9.0,24.0,0.0,632.2
2020-10-01T22:00:00+00:00,11.1,8.0,22.0,0.0,471.8
2020-10-01T23:00:00+00:00,11.4,7.0,27.0,0.0,310.1
2020-10-02T00:00:00+00:00,11.7,15.0,36.0,0.0,209.0
2020-10-02T01:00:00+00:00,11.7,12.0,36.0,0.4,147.6
2020-10-02T02:00:00+00:00,11.5,17.0,37.0,2.0,163.5
2020-10-02T03:00:00+00:00,11.4,19.0,53.0,1.2,291.5
2020-10-02T04:00:00+00:00,11.3,17.0,49.0,3.7,600.2
2020-10-02T05:00:00+00:00,11.7,14.0,50.0,3.0,835.2
2020-10-02T06:00:00+00:00,12.0,18.0,46.0,1.8,982.3
2020-10-02T07:00:00+00:00,12.3,13.0,43.0,1.0,944.9
2020-10-02T08:00:00+00:00,12.7,14.0,40.0,2.8,921.2
2020-10-02T09:00:00+00:00,12.7,13.0,32.0,0.6,963.9
2020-10-02T10:00:00+00:00,13.4,12.0,27.0,0.0,1036.2
2020-10-02T11:00:00+00:00,14.1,8.0,23.0,0.0,1027.0
2020-10-02T12:00:00+00:00,14.4,7.0,18.0,0.0,647.8
2020-10-02T13:00:00+00:00,14.1,7.0,17.0,2.0,663.9
2020-10-02T14:00:00+00:00,13.6,8.0,23.0,7.8,937.2
2020-10-02T15:00:00+00:00,13.4,3.0,11.0,2.2,954.3
2020-10-02T16:00:00+00:00,13.3,5.0,18.0,0.0,998.9
2020-10-02T17:00:00+00:00,12.8,6.0,15.0,0.0,1005.3
2020-10-02T18:00:00+00:00,12.7,4.0,14.0,0.0,972.6
2020-10-02T19:00:00+00:00,12.4,4.0,16.0,0.0,791.2
2020-10-02T20:00:00+00:00,12.2,5.0,11.0,0.0,700.1
2020-10-02T21:00:00+00:00,12.3,5.0,15.0,0.0,663.8
2020-10-02T22:00:00+00:00,12.0,6.0,24.0,0.8,553.0
2020-10-02T23:00:00+00:00,11.7,6.0,19.0,0.4,411.9
2020-10-03T00:00:00+00:00,11.3,4.0,17.0,0.0,330.3
2020-10-03T01:00:00+00:00,11.4,9.0,20.0,0.6,242.2
2020-10-03T02:00:00+00:00,11.1,8.0,17.0,0.2,210.0
2020-10-03T03:00:00+00:00,10.8,9.0,20.0,0.0,237.3
2020-10-03T04:00:00+00:00,10.3,9.0,19.0,0.0,303.3
2020-10-03T05:00:00+00:00,9.2,6.0,20.0,0.0,422.8
2020-10-03T06:00:00+00:00,8.8,6.0,19.0,0.0,576.7
2020-10-03T07:00:00+00:00,9.3,7.0,21.0,0.0,742.2
2020-10-03T08:00:00+00:00,10.0,12.0,24.0,0.0,870.4
2020-10-03T09:00:00+00:00,11.9,12.0,26.0,0.0,936.3
2020-10-03T10:00:00+00:00,12.5,11.0,29.0,0.0,981.2
2020-10-03T11:00:00+00:00,13.5,14.0,31.0,0.0,955.7
2020-10-03T12:00:00+00:00,13.8,13.0,31.0,0.0,958.5
2020-10-03T13:00:00+00:00,13.9,12.0,32.0,0.0,979.0
2020-10-03T14:00:00+00:00,14.0,17.0,33.0,0.0,979.1
2020-10-03T15:00:00+00:00,13.9,11.0,28.0,0.0,992.6
2020-10-03T16:00:00+00:00,13.4,10.0,34.0,0.0,1008.1
2020-10-03T17:00:00+00:00,12.9,10.0,24.0,0.0,998.5
2020-10-03T18:00:00+00:00,12.3,0.0,15.0,0.0,947.7
2020-10-03T19:00:00+00:00,11.9,5.0,10.0,0.0,794.2
2020-10-03T20:00:00+00:00,11.9,6.0,18.0,0.0,725.3
2020-10-03T21:00:00+00:00,11.4,8.0,18.0,0.0,736.4
2020-10-03T22:00:00+00:00,11.4,13.0,24.0,0.0,689.8
2020-10-03T23:00:00+00:00,11.4,15.0,32.0,0.0,555.7
2020-10-04T00:00:00+00:00,11.3,11.0,34.0,0.0,438.1
2020-10-04T01:00:00+00:00,10.9,17.0,44.0,0.6,300.2
2020-10-04T02:00:00+00:00,10.7,13.0,40.0,0.4,225.4
2020-10-04T03:00:00+00:00,10.7,18.0,50.0,0.0,203.2
2020-10-04T04:00:00+00:00,10.0,14.0,49.0,0.0,209.9
2020-10-04T05:00:00+00:00,8.9,20.0,50.0,0.0,235.1
2020-10-04T06:00:00+00:00,9.1,19.0,57.0,0.0,308.3
2020-10-04T07:00:00+00:00,9.4,18.0,51.0,0.0,451.7
2020-10-04T08:00:00+00:00,10.0,15.0,47.0,0.0,607.1
2020-10-04T09:00:00+00:00,11.0,13.0,46.0,0.0,749.3
2020-10-04T10:00:00+00:00,12.4,18.0,50.0,0.0,888.1
2020-10-04T11:00:00+00:00,12.5,18.0,48.0,0.0,838.5
2020-10-04T12:00:00+00:00,14.1,18.0,47.0,0.0,876.0
2020-10-04T13:00:00+00:00,14.7,19.0,49.0,0.0,936.2
2020-10-04T14:00:00+00:00,15.1,21.0,47.0,0.0,945.1
2020-10-04T15:00:00+00:00,14.4,12.0,55.0,0.0,946.1
2020-10-04T16:00:00+00:00,12.7,12.0,50.0,1.4,962.8
2020-10-04T17:00:00+00:00,12.3,15.0,35.0,0.0,944.4
2020-10-04T18:00:00+00:00,11.8,11.0,36.0,0.0,829.0
2020-10-04T19:00:00+00:00,11.7,15.0,46.0,0.2,721.4
2020-10-04T20:00:00+00:00,10.6,9.0,33.0,0.0,601.9
2020-10-04T21:00:00+00:00,11.2,13.0,30.0,0.0,455.5
2020-10-04T22:00:00+00:00,11.6,15.0,37.0,0.0,296.6
2020-10-04T23:00:00+00:00,11.7,16.0,37.0,0.0,184.3
2020-10-05T00:00:00+00:00,11.2,17.0,45.0,0.0,122.1
2020-10-05T01:00:00+00:00,10.9,18.0,43.0,1.4,95.3
2020-10-05T02:00:00+00:00,10.6,18.0,45.0,1.6,121.5
2020-10-05T03:00:00+00:00,10.6,19.0,39.0,1.0,267.2
2020-10-05T04:00:00+00:00,10.5,18.0,41.0,0.6,598.1
2020-10-05T05:00:00+00:00,10.8,15.0,45.0,0.2,837.9
2020-10-05T06:00:00+00:00,10.9,13.0,42.0,0.4,978.4
2020-10-05T07:00:00+00:00,11.1,14.0,37.0,0.4,965.0
2020-10-05T08:00:00+00:00,11.6,12.0,40.0,0.0,935.3
2020-10-05T09:00:00+00:00,12.4,21.0,42.0,0.0,966.1
2020-10-05T10:00:00+00:00,12.9,12.0,39.0,0.0,980.6
2020-10-05T11:00:00+00:00,13.3,13.0,35.0,0.0,983.5
2020-10-05T12:00:00+00:00,13.7,10.0,41.0,0.0,993.7
2020-10-05T13:00:00+00:00,13.9,14.0,38.0,0.0,954.6
2020-10-05T14:00:00+00:00,13.6,13.0,32.0,1.0,930.2
2020-10-05T15:00:00+00:00,13.5,13.0,39.0,1.6,935.5
2020-10-05T16:00:00+00:00,13.4,13.0,35.0,1.0,971.9
2020-10-05T17:00:00+00:00,13.4,18.0,45.0,0.0,963.7
2020-10-05T18:00:00+00:00,13.2,16.0,41.0,0.2,850.9
2020-10-05T19:00:00+00:00,13.0,21.0,48.0,0.0,628.5
2020-10-05T20:00:00+00:00,13.0,24.0,53.0,0.0,543.9
2020-10-05T21:00:00+00:00,12.7,15.0,49.0,0.0,461.5
2020-10-05T22:00:00+00:00,12.4,17.0,41.0,0.0,311.2
2020-10-05T23:00:00+00:00,12.3,18.0,42.0,0.0,198.9
2020-10-06T00:00:00+00:00,12.2,17.0,44.0,0.0,141.7
2020-10-06T01:00:00+00:00,12.2,11.0,36.0,0.0,114.5
2020-10-06T02:00:00+00:00,12.2,14.0,33.0,0.0,138.6
2020-10-06T03:00:00+00:00,12.0,17.0,44.0,1.4,273.0
2020-10-06T04:00:00+00:00,12.2,17.0,49.0,1.0,593.0
2020-10-06T05:00:00+00:00,12.6,17.0,42.0,0.2,832.6
2020-10-06T06:00:00+00:00,12.7,13.0,43.0,1.2,1002.8
2020-10-06T07:00:00+00:00,12.4,17.0,44.0,0.2,1009.4
2020-10-06T08:00:00+00:00,12.9,21.0,44.0,0.0,957.5
2020-10-06T09:00:00+00:00,13.6,15.0,48.0,0.0,987.4
2020-10-06T10:00:00+00:00,14.2,17.0,47.0,0.0,1022.7
2020-10-06T11:00:00+00:00,14.6,13.0,52.0,0.0,1010.7
2020-10-06T12:00:00+00:00,15.8,21.0,49.0,0.0,1020.2
2020-10-06T13:00:00+00:00,16.3,15.0,51.0,0.0,993.6
2020-10-06T14:00:00+00:00,14.7,19.0,52.0,0.6,1004.2
2020-10-06T15:00:00+00:00,15.2,18.0,48.0,0.0,1028.1
2020-10-06T16:00:00+00:00,14.1,22.0,55.0,0.0,1064.9
2020-10-06T17:00:00+00:00,13.8,18.0,51.0,0.0,1057.7
2020-10-06T18:00:00+00:00,13.8,22.0,51.0,0.0,912.9
2020-10-06T19:00:00+00:00,13.3,16.0,43.0,0.0,640.5
2020-10-06T20:00:00+00:00,13.4,19.0,43.0,0.0,556.4
2020-10-06T21:00:00+00:00,13.2,22.0,53.0,0.0,496.0
2020-10-06T22:00:00+00:00,13.1,20.0,45.0,0.0,346.1
2020-10-06T23:00:00+00:00,12.8,15.0,46.0,0.0,221.4
2020-10-07T00:00:00+00:00,12.9,18.0,41.0,0.0,146.8
2020-10-07T01:00:00+00:00,12.5,15.0,41.0,0.0,109.4
2020-10-07T02:00:00+00:00,12.0,13.0,37.0,0.2,136.5
2020-10-07T03:00:00+00:00,12.4,11.0,44.0,0.0,269.0
2020-10-07T04:00:00+00:00,12.3,9.0,25.0,0.0,614.8
2020-10-07T05:00:00+00:00,12.1,13.0,27.0,0.0,870.4
2020-10-07T06:00:00+00:00,12.2,12.0,30.0,0.0,1025.1
2020-10-07T07:00:00+00:00,12.4,14.0,31.0,0.0,1008.7
2020-10-07T08:00:00+00:00,12.9,14.0,35.0,0.0,948.2
2020-10-07T09:00:00+00:00,14.2,19.0,40.0,0.0,982.1
2020-10-07T10:00:00+00:00,15.0,13.0,39.0,0.0,1040.2
2020-10-07T11:00:00+00:00,16.1,16.0,40.0,0.0,1026.8
2020-10-07T12:00:00+00:00,16.7,14.0,44.0,0.0,1030.9
2020-10-07T13:00:00+00:00,17.3,10.0,42.0,0.0,1014.5
2020-10-07T14:00:00+00:00,17.2,12.0,44.0,0.0,1093.4
2020-10-07T15:00:00+00:00,16.9,9.0,39.0,0.0,1293.9
2020-10-07T16:00:00+00:00,16.6,12.0,33.0,0.0,1042.2
2020-10-07T17:00:00+00:00,16.0,18.0,33.0,0.0,1073.2
2020-10-07T18:00:00+00:00,14.6,18.0,40.0,0.0,930.8
2020-10-07T19:00:00+00:00,14.1,10.0,27.0,0.0,666.0
2020-10-07T20:00:00+00:00,14.3,10.0,31.0,0.0,578.7
2020-10-07T21:00:00+00:00,13.9,6.0,18.0,0.0,540.0
2020-10-07T22:00:00+00:00,13.8,9.0,20.0,0.0,395.9
2020-10-07T23:00:00+00:00,13.8,10.0,21.0,0.0,247.9
2020-10-08T00:00:00+00:00,14.1,11.0,30.0,0.0,164.1
2020-10-08T01:00:00+00:00,14.3,11.0,34.0,0.0,122.6
2020-10-08T02:00:00+00:00,14.3,14.0,36.0,0.0,138.3
2020-10-08T03:00:00+00:00,14.4,12.0,34.0,0.0,274.8
2020-10-08T04:00:00+00:00,14.5,10.0,29.0,0.0,605.5
2020-10-08T05:00:00+00:00,14.5,9.0,28.0,0.0,850.3
2020-10-08T06:00:00+00:00,14.6,15.0,34.0,0.0,1041.1
2020-10-08T07:00:00+00:00,15.0,15.0,32.0,0.0,1035.0
2020-10-08T08:00:00+00:00,15.5,14.0,37.0,0.0,995.2
2020-10-08T09:00:00+00:00,17.3,15.0,41.0,0.0,1027.8
2020-10-08T10:00:00+00:00,17.7,13.0,55.0,0.0,1045.6
2020-10-08T11:00:00+00:00,17.8,15.0,45.0,0.0,1015.3
2020-10-08T12:00:00+00:00,17.8,19.0,50.0,0.0,1044.0
2020-10-08T13:00:00+00:00,18.3,20.0,48.0,0.0,1035.7
2020-10-08T14:00:00+00:00,18.9,17.0,47.0,0.0,1019.3
2020-10-08T15:00:00+00:00,18.8,19.0,50.0,0.0,1036.1
2020-10-08T16:00:00+00:00,18.6,15.0,41.0,0.0,1048.8
2020-10-08T17:00:00+00:00,18.3,20.0,45.0,0.0,1063.2
2020-10-08T18:00:00+00:00,17.8,19.0,48.0,0.0,933.5
2020-10-08T19:00:00+00:00,17.3,20.0,48.0,0.0,701.7
2020-10-08T20:00:00+00:00,16.6,12.0,36.0,0.0,616.9
2020-10-08T21:00:00+00:00,16.3,10.0,36.0,0.0,583.3
2020-10-08T22:00:00+00:00,16.2,16.0,40.0,0.0,435.9
2020-10-08T23:00:00+00:00,16.0,15.0,42.0,0.0,289.7
2020-10-09T00:00:00+00:00,15.7,14.0,33.0,0.0,196.2
2020-10-09T01:00:00+00:00,15.4,12.0,31.0,0.0,144.3
2020-10-09T02:00:00+00:00,15.1,10.0,28.0,0.0,154.5
2020-10-09T03:00:00+00:00,14.9,11.0,32.0,0.0,288.2
2020-10-09T04:00:00+00:00,14.9,12.0,27.0,0.0,608.4
2020-10-09T05:00:00+00:00,14.7,10.0,28.0,0.8,832.3
2020-10-09T06:00:00+00:00,14.5,6.0,19.0,2.0,971.1
2020-10-09T07:00:00+00:00,14.2,6.0,24.0,0.8,976.5
2020-10-09T08:00:00+00:00,14.2,9.0,22.0,0.0,966.0
2020-10-09T09:00:00+00:00,14.4,6.0,22.0,0.0,989.8
2020-10-09T10:00:00+00:00,14.3,9.0,22.0,0.8,1043.9
2020-10-09T11:00:00+00:00,14.6,12.0,25.0,0.0,1019.4
2020-10-09T12:00:00+00:00,15.6,9.0,24.0,0.0,1033.0
2020-10-09T13:00:00+00:00,16.1,6.0,25.0,0.0,1023.1
2020-10-09T14:00:00+00:00,15.9,8.0,23.0,0.0,964.5
2020-10-09T15:00:00+00:00,16.6,9.0,19.0,0.0,959.9
2020-10-09T16:00:00+00:00,16.4,10.0,30.0,0.0,1027.8
2020-10-09T17:00:00+00:00,15.8,16.0,32.0,0.0,1039.3
2020-10-09T18:00:00+00:00,15.0,11.0,31.0,0.0,956.5
2020-10-09T19:00:00+00:00,14.2,9.0,27.0,0.0,789.9
2020-10-09T20:00:00+00:00,13.6,9.0,20.0,0.0,706.8
2020-10-09T21:00:00+00:00,13.3,6.0,23.0,0.0,657.4
2020-10-09T22:00:00+00:00,12.5,10.0,28.0,0.0,553.7
2020-10-09T23:00:00+00:00,12.1,13.0,31.0,0.0,428.2
2020-10-10T00:00:00+00:00,12.0,15.0,34.0,0.0,339.1
2020-10-10T01:00:00+00:00,12.0,11.0,30.0,0.0,249.3
2020-10-10T02:00:00+00:00,11.7,8.0,27.0,0.0,212.4
2020-10-10T03:00:00+00:00,11.3,9.0,27.0,0.0,239.3
2020-10-10T04:00:00+00:00,11.0,9.0,26.0,0.0,312.3
2020-10-10T05:00:00+00:00,10.8,8.0,23.0,0.0,435.5
2020-10-10T06:00:00+00:00,10.5,10.0,26.0,0.0,596.5
2020-10-10T07:00:00+00:00,10.2,9.0,23.0,0.0,751.1
2020-10-10T08:00:00+00:00,10.7,7.0,22.0,0.0,862.3
2020-10-10T09:00:00+00:00,12.0,11.0,27.0,0.0,922.6
2020-10-10T10:00:00+00:00,12.3,14.0,30.0,0.0,976.8
2020-10-10T11:00:00+00:00,13.1,12.0,33.0,0.0,952.1
2020-10-10T12:00:00+00:00,14.3,11.0,34.0,0.0,960.4
2020-10-10T13:00:00+00:00,13.8,10.0,35.0,0.0,976.8
2020-10-10T14:00:00+00:00,13.9,10.0,30.0,0.0,958.4
2020-10-10T15:00:00+00:00,13.7,18.0,36.0,0.0,981.7
2020-10-10T16:00:00+00:00,13.2,13.0,33.0,0.0,1006.7
2020-10-10T17:00:00+00:00,12.5,11.0,30.0,0.0,1020.3
2020-10-10T18:00:00+00:00,11.8,11.0,38.0,0.0,964.5
2020-10-10T19:00:00+00:00,11.2,10.0,29.0,0.0,792.3
2020-10-10T20:00:00+00:00,10.8,10.0,24.0,0.0,709.7
2020-10-10T21:00:00+00:00,11.1,9.0,28.0,0.0,708.5
2020-10-10T22:00:00+00:00,10.5,11.0,28.0,0.2,661.6
2020-10-10T23:00:00+00:00,10.4,10.0,32.0,0.0,533.9
2020-10-11T00:00:00+00:00,10.2,8.0,28.0,0.0,403.1
2020-10-11T01:00:00+00:00,9.8,8.0,26.0,0.2,279.7
2020-10-11T02:00:00+00:00,9.9,11.0,25.0,0.2,217.1
2020-10-11T03:00:00+00:00,9.7,10.0,26.0,1.0,193.0
2020-10-11T04:00:00+00:00,9.8,8.0,22.0,0.0,203.1
2020-10-11T05:00:00+00:00,10.1,7.0,21.0,0.0,229.1
2020-10-11T06:00:00+00:00,10.1,12.0,28.0,0.0,311.0
2020-10-11T07:00:00+00:00,10.0,11.0,23.0,0.0,453.4
2020-10-11T08:00:00+00:00,10.4,9.0,28.0,0.0,623.9
2020-10-11T09:00:00+00:00,11.4,14.0,31.0,0.0,777.2
2020-10-11T10:00:00+00:00,12.4,15.0,34.0,0.0,893.0
2020-10-11T11:00:00+00:00,13.2,12.0,28.0,0.0,841.9
2020-10-11T12:00:00+00:00,13.4,12.0,27.0,0.0,860.4
2020-10-11T13:00:00+00:00,12.5,17.0,35.0,0.0,898.9
2020-10-11T14:00:00+00:00,13.7,14.0,30.0,0.0,929.6
2020-10-11T15:00:00+00:00,12.8,10.0,37.0,0.0,938.5
2020-10-11T16:00:00+00:00,13.0,9.0,28.0,0.0,974.2
2020-10-11T17:00:00+00:00,12.7,19.0,40.0,0.0,960.0
2020-10-11T18:00:00+00:00,11.9,15.0,32.0,0.0,863.1
2020-10-11T19:00:00+00:00,11.3,12.0,32.0,0.0,701.8
2020-10-11T20:00:00+00:00,10.5,11.0,29.0,0.0,565.0
2020-10-11T21:00:00+00:00,10.1,12.0,26.0,0.0,463.2
2020-10-11T22:00:00+00:00,9.8,7.0,22.0,0.0,291.4
2020-10-11T23:00:00+00:00,9.5,9.0,18.0,0.0,185.0
2020-10-12T00:00:00+00:00,9.3,10.0,21.0,0.0,123.5
2020-10-12T01:00:00+00:00,9.1,7.0,22.0,0.0,95.5
2020-10-12T02:00:00+00:00,8.7,7.0,19.0,0.0,119.2
2020-10-12T03:00:00+00:00,8.2,6.0,16.0,0.0,271.5
2020-10-12T04:00:00+00:00,8.2,7.0,14.0,0.0,634.3
2020-10-12T05:00:00+00:00,8.2,6.0,15.0,0.0,871.8
2020-10-12T06:00:00+00:00,7.8,6.0,13.0,0.0,1034.9
2020-10-12T07:00:00+00:00,8.3,6.0,12.0,0.0,985.4
2020-10-12T08:00:00+00:00,9.3,6.0,13.0,0.0,870.6
2020-10-12T09:00:00+00:00,10.6,6.0,12.0,0.0,933.8
2020-10-12T10:00:00+00:00,12.0,6.0,14.0,0.0,956.5
2020-10-12T11:00:00+00:00,12.4,8.0,20.0,0.0,977.8
2020-10-12T12:00:00+00:00,13.4,9.0,20.0,0.2,994.5
2020-10-12T13:00:00+00:00,13.9,10.0,21.0,0.0,994.6
2020-10-12T14:00:00+00:00,13.8,9.0,20.0,0.0,994.0
2020-10-12T15:00:00+00:00,13.5,9.0,25.0,0.0,1008.7
2020-10-12T16:00:00+00:00,13.1,10.0,25.0,0.0,1052.0
2020-10-12T17:00:00+00:00,12.4,6.0,22.0,0.0,1042.3
2020-10-12T18:00:00+00:00,11.9,8.0,22.0,0.0,841.6
2020-10-12T19:00:00+00:00,11.6,9.0,23.0,0.0,613.0
2020-10-12T20:00:00+00:00,11.5,11.0,24.0,0.0,535.4
2020-10-12T21:00:00+00:00,11.0,9.0,25.0,0.0,451.9
2020-10-12T22:00:00+00:00,10.7,8.0,18.0,0.0,301.5
2020-10-12T23:00:00+00:00,10.5,10.0,19.0,0.2,187.0
2020-10-13T00:00:00+00:00,10.2,9.0,22.0,0.0,127.5
2020-10-13T01:00:00+00:00,10.2,7.0,17.0,0.4,106.1
2020-10-13T02:00:00+00:00,10.0,9.0,20.0,0.0,132.7
2020-10-13T03:00:00+00:00,9.9,12.0,23.0,0.0,271.2
2020-10-13T04:00:00+00:00,9.7,13.0,30.0,0.4,613.8
2020-10-13T05:00:00+00:00,9.6,14.0,30.0,0.4,836.7
2020-10-13T06:00:00+00:00,9.4,12.0,33.0,0.6,985.7
2020-10-13T07:00:00+00:00,9.5,13.0,32.0,0.0,982.1
2020-10-13T08:00:00+00:00,9.7,14.0,32.0,0.2,945.5
2020-10-13T09:00:00+00:00,10.0,13.0,30.0,0.2,938.6
2020-10-13T10:00:00+00:00,10.6,8.0,31.0,0.6,969.2
2020-10-13T11:00:00+00:00,11.2,16.0,37.0,0.4,985.6
2020-10-13T12:00:00+00:00,12.0,9.0,34.0,0.0,1019.9
2020-10-13T13:00:00+00:00,12.4,13.0,39.0,0.0,1008.7
2020-10-13T14:00:00+00:00,13.1,8.0,27.0,0.0,1006.6
2020-10-13T15:00:00+00:00,13.0,9.0,26.0,0.0,1019.6
2020-10-13T16:00:00+00:00,12.6,8.0,23.0,0.0,1070.6
2020-10-13T17:00:00+00:00,12.1,9.0,21.0,0.0,1062.2
2020-10-13T18:00:00+00:00,11.2,7.0,27.0,0.0,910.6
2020-10-13T19:00:00+00:00,11.2,6.0,16.0,0.0,649.7
2020-10-13T20:00:00+00:00,11.0,7.0,18.0,0.0,566.3
2020-10-13T21:00:00+00:00,10.1,8.0,14.0,0.0,511.4
2020-10-13T22:00:00+00:00,8.9,6.0,12.0,0.0,349.7
2020-10-13T23:00:00+00:00,8.2,5.0,9.0,0.0,216.5
2020-10-14T00:00:00+00:00,8.1,5.0,13.0,0.0,145.1
2020-10-14T01:00:00+00:00,7.7,5.0,12.0,0.0,107.8
